site,plotID,year,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,invaded,turnover,nestedness,monthyear.x,year_plot,easting.x,northing.x,mean.max.canopy.ht.aop,max.canopy.ht.aop,rumple.aop,deepgaps.aop,deepgap.fraction.aop,cover.fraction.aop,top.rugosity.aop,vert.sd.aop,sd.sd.aop,entropy.aop,GFP.AOP.aop,VAI.AOP.aop,VCI.AOP.aop,siteID,monthyear.y,sitemonthyear,latitude,longitude,easting.y,northing.y,X_TSC_2015median,X_TSC_2016median,X_TSC_2017median,X_TSC_2018median,X_TSC_2019median,X_TSC_2020median
CLBJ,CLBJ_051,2018,0,0,0,1.517958003,0.072283714,21,1.485799874,0.074289994,20,0,0,1,0.992753623,0.007246377,0,8.5625,0.0625,0,1,8.625,1.517958003,0.072283714,21,1.38112488,0.11509374,12,not_invaded,0.845070423,0.08984082,2018-05,2018CLBJ_051,630742.157,3693145.145,6.818045797,14.48,1.746435108,87,0.051754908,0.948245092,3.593470143,4.581342361,1.231193526,0.503690393,0.806076911,10.40925762,NA,CLBJ,5/1/2018,CLBJ2018-05,33.369609,-97.594595,630742.157,3693145.145,0,0,0,0,0,0
CLBJ,CLBJ_055,2017,0.673011667,0.336505834,2,3.09285848,0.046861492,66,3.249791165,0.054163186,60,0.802955787,0.160591157,5,0.672651491,0.324142353,0.003206156,43.70833333,21.0625,0.208333333,0.9968,64.89583333,3.10669258,0.045686656,68,1.911117542,0.083092067,23,invaded,0.78030303,0.075418363,2017-05,2017CLBJ_055,632691.673,3687774.215,0.080228931,0.289,1.002260922,91,0.054134444,0.945865556,0.039570083,3.438339934,1.200269858,0.427282303,0.776447755,7.928214651,NA,CLBJ,5/1/2017,CLBJ2017-05,33.32094,-97.574434,632691.673,3687774.215,0,0,0,0,0,0
CLBJ,CLBJ_056,2017,0,0,1,1.092494933,0.037672239,29,1.07423381,0.039786437,27,0.636514168,0.318257084,2,0.996527778,0.002840909,0.000631313,65.77083333,0.1875,0.041666667,0.999368687,65.95833333,1.097087671,0.036569589,30,1.056584011,0.055609685,19,invaded,0.75739645,0.091868256,2017-05,2017CLBJ_056,624321.63,3695484.968,9.081585687,12.968,1.665479063,88,0.052349792,0.947650208,2.252936875,4.011608019,1.439398146,0.473083293,0.798235693,7.185079696,NA,CLBJ,5/1/2017,CLBJ2017-05,33.39147,-97.663273,624321.63,3695484.968,0,0,0,0,0,0
CLBJ,CLBJ_057,2018,0,0,0,1.59061711,0.113615508,14,1.59061711,0.113615508,14,0,0,0,1,0,0,19.5,0,0,1,19.5,1.59061711,0.113615508,14,1.546573643,0.140597604,11,not_invaded,0.87755102,0.046499613,2018-05,2018CLBJ_057,626393.231,3693444.288,8.200219573,13.144,1.783572346,87,0.051754908,0.948245092,2.257381923,5.562960192,1.030974414,0.531248254,0.833746714,9.686391295,NA,CLBJ,5/1/2017,CLBJ2017-05,33.372827,-97.64129,626393.231,3693444.288,0,0,0,0,0,0
CLBJ,CLBJ_057,2018,0,0,0,1.59061711,0.113615508,14,1.59061711,0.113615508,14,0,0,0,1,0,0,19.5,0,0,1,19.5,1.59061711,0.113615508,14,1.546573643,0.140597604,11,not_invaded,0.87755102,0.046499613,2018-05,2018CLBJ_057,626393.231,3693444.288,8.200219573,13.144,1.783572346,87,0.051754908,0.948245092,2.257381923,5.562960192,1.030974414,0.531248254,0.833746714,9.686391295,NA,CLBJ,5/1/2018,CLBJ2018-05,33.372827,-97.64129,626393.231,3693444.288,0,0,0,0,0,0
CLBJ,CLBJ_057,2017,0,0,0,1.788309261,0.052597331,34,1.781021252,0.053970341,33,0,0,1,0.998768473,0.001231527,0,33.79166667,0.041666667,0,1,33.83333333,1.788309261,0.052597331,34,1.618221365,0.089901187,18,not_invaded,0.771186441,0.063169388,2017-05,2017CLBJ_057,626393.231,3693444.288,7.513789869,12.522,1.908630807,82,0.048780488,0.951219512,2.435823125,5.653623352,1.481008092,0.531354504,0.83557902,10.17211357,NA,CLBJ,5/1/2017,CLBJ2017-05,33.372827,-97.64129,626393.231,3693444.288,0,0,0,0,0,0
CLBJ,CLBJ_057,2017,0,0,0,1.788309261,0.052597331,34,1.781021252,0.053970341,33,0,0,1,0.998768473,0.001231527,0,33.79166667,0.041666667,0,1,33.83333333,1.788309261,0.052597331,34,1.618221365,0.089901187,18,not_invaded,0.771186441,0.063169388,2017-05,2017CLBJ_057,626393.231,3693444.288,7.513789869,12.522,1.908630807,82,0.048780488,0.951219512,2.435823125,5.653623352,1.481008092,0.531354504,0.83557902,10.17211357,NA,CLBJ,5/1/2018,CLBJ2018-05,33.372827,-97.64129,626393.231,3693444.288,0,0,0,0,0,0
CLBJ,CLBJ_058,2017,0,0,0,2.026441748,0.08105767,25,1.974157216,0.089734419,22,0.867563228,0.289187743,3,0.987829615,0.012170385,0,20.29166667,0.25,0,1,20.54166667,2.026441748,0.08105767,25,1.969632135,0.109424008,18,not_invaded,0.714285714,0.043853821,2017-05,2017CLBJ_058,632242.239,3693715.404,9.994427129,14.665,1.746991013,96,0.057108864,0.942891136,2.567066133,4.54856958,2.24246821,0.497946553,0.791679135,9.042819164,NA,CLBJ,5/1/2017,CLBJ2017-05,33.374568,-97.578391,632242.239,3693715.404,0,0,0,0,0,0
CLBJ,CLBJ_059,2017,0.069315372,0.034657686,2,2.856559111,0.034006656,84,2.797700143,0.034971252,80,0.401772649,0.133924216,3,0.923046252,0.015550239,0.061403509,48.22916667,0.8125,3.208333333,0.938816051,49.22916667,2.916237381,0.033909737,86,1.736390406,0.062013943,28,invaded,0.801195815,0.040282135,2017-05,2017CLBJ_059,627261.948,3693773.193,0.370622961,6.247,1.099668255,87,0.051754908,0.948245092,0.949131227,5.163927063,0.051791576,0.48792235,0.788054155,18.00846292,NA,CLBJ,5/1/2017,CLBJ2017-05,33.37569,-97.631907,627261.948,3693773.193,725.5,1091.5,1456.5,65,430,796
CLBJ,CLBJ_059,2017,0.069315372,0.034657686,2,2.856559111,0.034006656,84,2.797700143,0.034971252,80,0.401772649,0.133924216,3,0.923046252,0.015550239,0.061403509,48.22916667,0.8125,3.208333333,0.938816051,49.22916667,2.916237381,0.033909737,86,1.736390406,0.062013943,28,invaded,0.801195815,0.040282135,2017-05,2017CLBJ_059,627261.948,3693773.193,0.370622961,6.247,1.099668255,87,0.051754908,0.948245092,0.949131227,5.163927063,0.051791576,0.48792235,0.788054155,18.00846292,NA,CLBJ,5/1/2018,CLBJ2018-05,33.37569,-97.631907,627261.948,3693773.193,725.5,1091.5,1456.5,65,430,796
CLBJ,CLBJ_059,2018,0.692954934,0.346477467,2,2.074005811,0.039132185,53,1.98934098,0.040598796,49,0.63903186,0.21301062,3,0.823899371,0.01572327,0.160377358,32.75,0.625,6.375,0.840125392,33.5,2.292672736,0.041684959,55,1.131726211,0.041915786,27,invaded,0.893280632,0.013776166,2018-05,2018CLBJ_059,627261.948,3693773.193,0.551364322,7.537,1.128272159,89,0.052944676,0.947055324,1.267755689,5.142525297,0.180429345,0.493015262,0.784300427,17.95358262,NA,CLBJ,5/1/2017,CLBJ2017-05,33.37569,-97.631907,627261.948,3693773.193,725.5,1091.5,1456.5,65,430,796
CLBJ,CLBJ_059,2018,0.692954934,0.346477467,2,2.074005811,0.039132185,53,1.98934098,0.040598796,49,0.63903186,0.21301062,3,0.823899371,0.01572327,0.160377358,32.75,0.625,6.375,0.840125392,33.5,2.292672736,0.041684959,55,1.131726211,0.041915786,27,invaded,0.893280632,0.013776166,2018-05,2018CLBJ_059,627261.948,3693773.193,0.551364322,7.537,1.128272159,89,0.052944676,0.947055324,1.267755689,5.142525297,0.180429345,0.493015262,0.784300427,17.95358262,NA,CLBJ,5/1/2018,CLBJ2018-05,33.37569,-97.631907,627261.948,3693773.193,725.5,1091.5,1456.5,65,430,796
CLBJ,CLBJ_060,2017,0.519061418,0.129765354,4,2.883585083,0.036044814,80,2.866395328,0.037225913,77,0.693147181,0.34657359,2,0.808417997,0.001451379,0.190130624,46.41666667,0.083333333,10.91666667,0.810144928,46.58333333,2.920681022,0.034770012,84,1.731812311,0.072158846,24,invaded,0.847926267,0.031782117,2017-05,2017CLBJ_060,626932.226,3693955.84,1.348343574,10.36,1.295438273,86,0.051160024,0.948839976,2.369993405,4.563430121,1.453515324,0.491527301,0.772199298,13.05050861,NA,CLBJ,5/1/2017,CLBJ2017-05,33.377376,-97.635425,626932.226,3693955.84,0,0,0,0,0,0
CLBJ,CLBJ_060,2017,0.519061418,0.129765354,4,2.883585083,0.036044814,80,2.866395328,0.037225913,77,0.693147181,0.34657359,2,0.808417997,0.001451379,0.190130624,46.41666667,0.083333333,10.91666667,0.810144928,46.58333333,2.920681022,0.034770012,84,1.731812311,0.072158846,24,invaded,0.847926267,0.031782117,2017-05,2017CLBJ_060,626932.226,3693955.84,1.348343574,10.36,1.295438273,86,0.051160024,0.948839976,2.369993405,4.563430121,1.453515324,0.491527301,0.772199298,13.05050861,NA,CLBJ,5/1/2018,CLBJ2018-05,33.377376,-97.635425,626932.226,3693955.84,0,0,0,0,0,0
CLBJ,CLBJ_060,2018,0.250954804,0.125477402,2,2.329907908,0.066568797,35,2.25906534,0.066443098,34,0,0,1,0.818342152,0.028218695,0.153439153,29,1,5.4375,0.846560847,30,2.439543656,0.065933612,37,1.652086725,0.118006195,14,invaded,0.834394904,0.047691263,2018-05,2018CLBJ_060,626932.226,3693955.84,1.881838143,11.146,1.386432933,87,0.051754908,0.948245092,2.646988682,4.354876308,1.199850808,0.485873706,0.762712444,13.33502943,NA,CLBJ,5/1/2017,CLBJ2017-05,33.377376,-97.635425,626932.226,3693955.84,0,0,0,0,0,0
CLBJ,CLBJ_060,2018,0.250954804,0.125477402,2,2.329907908,0.066568797,35,2.25906534,0.066443098,34,0,0,1,0.818342152,0.028218695,0.153439153,29,1,5.4375,0.846560847,30,2.439543656,0.065933612,37,1.652086725,0.118006195,14,invaded,0.834394904,0.047691263,2018-05,2018CLBJ_060,626932.226,3693955.84,1.881838143,11.146,1.386432933,87,0.051754908,0.948245092,2.646988682,4.354876308,1.199850808,0.485873706,0.762712444,13.33502943,NA,CLBJ,5/1/2018,CLBJ2018-05,33.377376,-97.635425,626932.226,3693955.84,0,0,0,0,0,0
HARV,HARV_002,2017,0,0,0,2.846271415,0.08132204,35,2.737478884,0.091249296,30,1.392532611,0.278506522,5,0.962861073,0.037138927,0,14.58333333,0.5625,0,1,15.14583333,2.846271415,0.08132204,35,2.16420029,0.113905278,19,not_invaded,0.605128205,0.089316239,2017-07,2017HARV_002,725254.921,4706552.291,14.41033271,26.158,3.768286738,85,0.05056514,0.94943486,5.404312629,9.373994273,3.666928231,0.660937863,0.884259182,12.81112977,NA,HARV,7/1/2017,HARV2017-07,42.478565,-72.259572,725254.921,4706552.291,0,0,0,0,0,0
HARV,HARV_005,2018,0,0,1,2.521220169,0.043469313,58,2.445145662,0.047944033,51,1.201876811,0.171696687,7,0.978389503,0.021095961,0.000514536,79.22916667,1.708333333,0.041666667,0.999485464,80.9375,2.524333505,0.042785314,59,2.210148329,0.078933869,28,invaded,0.773286467,0.032143397,2018-07,2018HARV_005,723934.837,4707721.902,17.65076349,24.969,3.744855029,87,0.051754908,0.948245092,5.144056926,8.122919204,2.583295012,0.624484345,0.865333717,9.918809415,NA,HARV,7/1/2017,HARV2017-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_005,2018,0,0,1,2.521220169,0.043469313,58,2.445145662,0.047944033,51,1.201876811,0.171696687,7,0.978389503,0.021095961,0.000514536,79.22916667,1.708333333,0.041666667,0.999485464,80.9375,2.524333505,0.042785314,59,2.210148329,0.078933869,28,invaded,0.773286467,0.032143397,2018-07,2018HARV_005,723934.837,4707721.902,17.65076349,24.969,3.744855029,87,0.051754908,0.948245092,5.144056926,8.122919204,2.583295012,0.624484345,0.865333717,9.918809415,NA,HARV,7/1/2018,HARV2018-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_005,2018,0,0,1,2.521220169,0.043469313,58,2.445145662,0.047944033,51,1.201876811,0.171696687,7,0.978389503,0.021095961,0.000514536,79.22916667,1.708333333,0.041666667,0.999485464,80.9375,2.524333505,0.042785314,59,2.210148329,0.078933869,28,invaded,0.773286467,0.032143397,2018-07,2018HARV_005,723934.837,4707721.902,17.65076349,24.969,3.744855029,87,0.051754908,0.948245092,5.144056926,8.122919204,2.583295012,0.624484345,0.865333717,9.918809415,NA,HARV,7/1/2019,HARV2019-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_005,2017,0,0,0,2.901572642,0.059215768,49,2.807618538,0.065293454,43,1.52035003,0.253391672,6,0.970983723,0.029016277,0,28.58333333,0.854166667,0,1,29.4375,2.901572642,0.059215768,49,2.44918696,0.094199498,26,not_invaded,0.756435644,0.025865241,2017-07,2017HARV_005,723934.837,4707721.902,16.29513141,25.823,5.563260019,83,0.049375372,0.950624628,6.201443275,9.439097765,4.014733815,0.633499366,0.863529807,14.30465145,NA,HARV,7/1/2017,HARV2017-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_005,2017,0,0,0,2.901572642,0.059215768,49,2.807618538,0.065293454,43,1.52035003,0.253391672,6,0.970983723,0.029016277,0,28.58333333,0.854166667,0,1,29.4375,2.901572642,0.059215768,49,2.44918696,0.094199498,26,not_invaded,0.756435644,0.025865241,2017-07,2017HARV_005,723934.837,4707721.902,16.29513141,25.823,5.563260019,83,0.049375372,0.950624628,6.201443275,9.439097765,4.014733815,0.633499366,0.863529807,14.30465145,NA,HARV,7/1/2018,HARV2018-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_005,2017,0,0,0,2.901572642,0.059215768,49,2.807618538,0.065293454,43,1.52035003,0.253391672,6,0.970983723,0.029016277,0,28.58333333,0.854166667,0,1,29.4375,2.901572642,0.059215768,49,2.44918696,0.094199498,26,not_invaded,0.756435644,0.025865241,2017-07,2017HARV_005,723934.837,4707721.902,16.29513141,25.823,5.563260019,83,0.049375372,0.950624628,6.201443275,9.439097765,4.014733815,0.633499366,0.863529807,14.30465145,NA,HARV,7/1/2019,HARV2019-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_005,2019,0,0,0,2.49480468,0.092400173,27,2.462650266,0.094717318,26,0,0,1,0.989631336,0.010368664,0,53.6875,0.5625,0,1,54.25,2.49480468,0.092400173,27,2.190865666,0.109543283,20,not_invaded,0.736263736,0.036248112,2019-07,2019HARV_005,723934.837,4707721.902,17.03384514,24.932,3.739329789,86,0.051160024,0.948839976,5.464843138,7.559857574,2.614189762,0.614284932,0.85572576,13.39213188,NA,HARV,7/1/2017,HARV2017-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_005,2019,0,0,0,2.49480468,0.092400173,27,2.462650266,0.094717318,26,0,0,1,0.989631336,0.010368664,0,53.6875,0.5625,0,1,54.25,2.49480468,0.092400173,27,2.190865666,0.109543283,20,not_invaded,0.736263736,0.036248112,2019-07,2019HARV_005,723934.837,4707721.902,17.03384514,24.932,3.739329789,86,0.051160024,0.948839976,5.464843138,7.559857574,2.614189762,0.614284932,0.85572576,13.39213188,NA,HARV,7/1/2018,HARV2018-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_005,2019,0,0,0,2.49480468,0.092400173,27,2.462650266,0.094717318,26,0,0,1,0.989631336,0.010368664,0,53.6875,0.5625,0,1,54.25,2.49480468,0.092400173,27,2.190865666,0.109543283,20,not_invaded,0.736263736,0.036248112,2019-07,2019HARV_005,723934.837,4707721.902,17.03384514,24.932,3.739329789,86,0.051160024,0.948839976,5.464843138,7.559857574,2.614189762,0.614284932,0.85572576,13.39213188,NA,HARV,7/1/2019,HARV2019-07,42.489469,-72.275158,723934.837,4707721.902,0,0,0,0,0,0
HARV,HARV_006,2018,0.304636097,0.152318049,2,1.674320807,0.052322525,32,1.506537696,0.055797692,27,0.988154224,0.247038556,4,0.928961749,0.040983607,0.030054645,14.16666667,0.625,0.458333333,0.970027248,14.83333333,1.767915025,0.051997501,34,1.574654442,0.071575202,22,invaded,0.804020101,0.034822875,2018-07,2018HARV_006,726007.307,4698186.136,16.51215519,24.231,2.42607105,83,0.049375372,0.950624628,3.225424546,8.208714465,2.819520274,0.64187419,0.846980864,13.6838356,NA,HARV,7/1/2018,HARV2018-07,42.403087,-72.25372,726007.307,4698186.136,0,0,0,0,0,0
HARV,HARV_008,2018,0,0,0,2.835501715,0.064443221,44,2.733672938,0.071938762,38,1.000983825,0.166830637,6,0.957746479,0.042253521,0,32.58333333,1.4375,0,1,34.02083333,2.835501715,0.064443221,44,2.312910222,0.100561314,23,not_invaded,0.767263427,0.034910486,2018-07,2018HARV_008,728131.486,4702865.242,17.13139987,29.736,3.292948948,98,0.058298632,0.941701368,7.440474086,7.438598632,0.364489182,0.584885105,0.86398938,9.649296379,NA,HARV,7/1/2018,HARV2018-07,42.444557,-72.226082,728131.486,4702865.242,0,0,0,0,0,0
HARV,HARV_011,2018,0,0,0,1.195488465,0.054340385,22,1.161086615,0.055289839,21,0,0,1,0.992782678,0.007217322,0,77.375,0.5625,0,1,77.9375,1.195488465,0.054340385,22,1.142399649,0.067199979,17,not_invaded,0.804020101,0.050457511,2018-07,2018HARV_011,727087.305,4704094.844,20.34365872,33.925,1.97422001,87,0.051754908,0.948245092,3.349451928,6.780137629,1.612714128,0.586352034,0.867188128,9.30239359,NA,HARV,7/1/2018,HARV2018-07,42.455924,-72.238278,727087.305,4704094.844,0,0,0,0,0,0
HARV,HARV_012,2018,0,0,0,1.800604172,0.069254007,26,1.757152932,0.073214705,24,0.636514168,0.318257084,2,0.990384615,0.009615385,0,77.25,0.75,0,1,78,1.800604172,0.069254007,26,1.487977546,0.10628411,14,not_invaded,0.748768473,0.071654062,2018-07,2018HARV_012,727057.44,4701154.786,16.24350791,24.363,3.492758361,100,0.0594884,0.9405116,3.844700597,8.149902257,3.331463521,0.620175563,0.878131943,9.474209911,NA,HARV,7/1/2018,HARV2018-07,42.429486,-72.239802,727057.44,4701154.786,0,0,0,0,0,0
HARV,HARV_012,2018,0,0,0,1.800604172,0.069254007,26,1.757152932,0.073214705,24,0.636514168,0.318257084,2,0.990384615,0.009615385,0,77.25,0.75,0,1,78,1.800604172,0.069254007,26,1.487977546,0.10628411,14,not_invaded,0.748768473,0.071654062,2018-07,2018HARV_012,727057.44,4701154.786,16.24350791,24.363,3.492758361,100,0.0594884,0.9405116,3.844700597,8.149902257,3.331463521,0.620175563,0.878131943,9.474209911,NA,HARV,7/1/2019,HARV2019-07,42.429486,-72.239802,727057.44,4701154.786,0,0,0,0,0,0
HARV,HARV_012,2019,0,0,1,2.222648886,0.09261037,24,2.197331992,0.095536174,23,0,0,1,0.992265193,0.006629834,0.001104972,56.125,0.375,0.0625,0.998895028,56.5,2.228819862,0.089152794,25,1.899640853,0.146126219,13,invaded,0.76433121,0.033482997,2019-07,2019HARV_012,727057.44,4701154.786,14.22229282,24.404,3.640168452,93,0.055324212,0.944675788,4.08359344,7.784658027,3.205412369,0.614112907,0.867643376,11.02034198,NA,HARV,7/1/2018,HARV2018-07,42.429486,-72.239802,727057.44,4701154.786,0,0,0,0,0,0
HARV,HARV_012,2019,0,0,1,2.222648886,0.09261037,24,2.197331992,0.095536174,23,0,0,1,0.992265193,0.006629834,0.001104972,56.125,0.375,0.0625,0.998895028,56.5,2.228819862,0.089152794,25,1.899640853,0.146126219,13,invaded,0.76433121,0.033482997,2019-07,2019HARV_012,727057.44,4701154.786,14.22229282,24.404,3.640168452,93,0.055324212,0.944675788,4.08359344,7.784658027,3.205412369,0.614112907,0.867643376,11.02034198,NA,HARV,7/1/2019,HARV2019-07,42.429486,-72.239802,727057.44,4701154.786,0,0,0,0,0,0
HARV,HARV_013,2018,1.004242473,0.334747491,3,2.26551615,0.049250351,46,2.115637131,0.054247106,39,0.365830338,0.052261477,7,0.896604938,0.099074074,0.004320988,60.52083333,6.6875,0.291666667,0.995679012,67.20833333,2.28790247,0.046691887,49,2.028684385,0.078026322,26,invaded,0.730769231,0.053292466,2018-07,2018HARV_013,725973.872,4696983.872,22.8602184,30.24,2.095345051,83,0.049375372,0.950624628,3.322427347,7.637644134,3.883361734,0.605139157,0.853167641,11.60747227,NA,HARV,7/1/2018,HARV2018-07,42.392282,-72.254598,725973.872,4696983.872,0,0,0,0,0,0
HARV,HARV_015,2018,0,0,0,2.197076096,0.087883044,25,2.095834558,0.095265207,22,0.346605602,0.115535201,3,0.717622081,0.282377919,0,21.125,8.3125,0,1,29.4375,2.197076096,0.087883044,25,1.168083089,0.077872206,15,not_invaded,0.812030075,0.074847753,2018-07,2018HARV_015,731404.519,4713452.726,15.86791725,20.126,1.568681886,122,0.072575848,0.927424152,1.548929325,9.520813693,2.27158518,0.599403366,0.890117703,10.71734478,NA,HARV,7/1/2018,HARV2018-07,42.538822,-72.182055,731404.519,4713452.726,0,0,0,0,0,0
HARV,HARV_015,2018,0,0,0,2.197076096,0.087883044,25,2.095834558,0.095265207,22,0.346605602,0.115535201,3,0.717622081,0.282377919,0,21.125,8.3125,0,1,29.4375,2.197076096,0.087883044,25,1.168083089,0.077872206,15,not_invaded,0.812030075,0.074847753,2018-07,2018HARV_015,731404.519,4713452.726,15.86791725,20.126,1.568681886,122,0.072575848,0.927424152,1.548929325,9.520813693,2.27158518,0.599403366,0.890117703,10.71734478,NA,HARV,7/1/2019,HARV2019-07,42.538822,-72.182055,731404.519,4713452.726,0,0,0,0,0,0
HARV,HARV_015,2019,0,0,0,2.033273147,0.081330926,25,2.072563465,0.09420743,22,0.196949747,0.065649916,3,0.626838235,0.373161765,0,21.3125,12.6875,0,1,34,2.033273147,0.081330926,25,1.049726815,0.069981788,15,not_invaded,0.819672131,0.045358544,2019-07,2019HARV_015,731404.519,4713452.726,15.9223359,20.209,1.663355753,124,0.073765616,0.926234384,1.636061733,10.01630329,2.629052905,0.605507849,0.904438062,7.889287366,NA,HARV,7/1/2018,HARV2018-07,42.538822,-72.182055,731404.519,4713452.726,0,0,0,0,0,0
HARV,HARV_015,2019,0,0,0,2.033273147,0.081330926,25,2.072563465,0.09420743,22,0.196949747,0.065649916,3,0.626838235,0.373161765,0,21.3125,12.6875,0,1,34,2.033273147,0.081330926,25,1.049726815,0.069981788,15,not_invaded,0.819672131,0.045358544,2019-07,2019HARV_015,731404.519,4713452.726,15.9223359,20.209,1.663355753,124,0.073765616,0.926234384,1.636061733,10.01630329,2.629052905,0.605507849,0.904438062,7.889287366,NA,HARV,7/1/2019,HARV2019-07,42.538822,-72.182055,731404.519,4713452.726,0,0,0,0,0,0
HARV,HARV_016,2018,1.054920168,0.351640056,3,2.89617269,0.039137469,74,2.746663888,0.042256368,65,1.072096046,0.134012006,8,0.917953242,0.077635642,0.004411116,43.35416667,3.666666667,0.208333333,0.995594714,47.08333333,2.916355473,0.037874746,77,2.615903651,0.07266399,36,invaded,0.801369863,0.04837107,2018-07,2018HARV_016,727594.914,4704394.4,16.98118634,28.089,2.434726428,114,0.067816776,0.932183224,6.368525298,9.034958373,4.977289292,0.613591517,0.86932613,14.0065469,NA,HARV,7/1/2018,HARV2018-07,42.45847,-72.231992,727594.914,4704394.4,0,0,0,0,0,0
HARV,HARV_017,2018,0,0,0,2.458339928,0.122916996,20,2.442522023,0.135695668,18,0.693147181,0.34657359,2,0.996840442,0.003159558,0,39.4375,0.125,0,1,39.5625,2.458339928,0.122916996,20,1.611620247,0.146510932,11,not_invaded,0.698224852,0.08382643,2018-07,2018HARV_017,724626.424,4706885.042,16.82507601,25.363,2.428538853,89,0.052944676,0.947055324,3.409668664,9.470230765,3.26173808,0.651356275,0.869219004,13.37332589,NA,HARV,7/1/2017,HARV2017-07,42.481741,-72.26708,724626.424,4706885.042,0,0,0,0,0,0
HARV,HARV_017,2018,0,0,0,2.458339928,0.122916996,20,2.442522023,0.135695668,18,0.693147181,0.34657359,2,0.996840442,0.003159558,0,39.4375,0.125,0,1,39.5625,2.458339928,0.122916996,20,1.611620247,0.146510932,11,not_invaded,0.698224852,0.08382643,2018-07,2018HARV_017,724626.424,4706885.042,16.82507601,25.363,2.428538853,89,0.052944676,0.947055324,3.409668664,9.470230765,3.26173808,0.651356275,0.869219004,13.37332589,NA,HARV,7/1/2018,HARV2018-07,42.481741,-72.26708,724626.424,4706885.042,0,0,0,0,0,0
HARV,HARV_017,2017,0,0,0,2.612928021,0.076850824,34,2.556232994,0.079882281,32,0.636514168,0.318257084,2,0.981467181,0.018532819,0,26.47916667,0.5,0,1,26.97916667,2.612928021,0.076850824,34,1.685798336,0.093655463,18,not_invaded,0.635514019,0.075597092,2017-07,2017HARV_017,724626.424,4706885.042,16.04286029,23.47,3.099167831,92,0.054729328,0.945270672,3.542131878,9.789983404,4.085908619,0.654411282,0.877541914,11.13054295,NA,HARV,7/1/2017,HARV2017-07,42.481741,-72.26708,724626.424,4706885.042,0,0,0,0,0,0
